feedback_id,customer_id,rating,review_text,sentiment_score,feedback_date,created_at
1370,2331,4,Great product! Highly recommend.,0.61,2024-12-17,2026-02-12 12:59:22
1371,2333,4,Amazing! Will buy again.,0.96,2024-05-29,2026-02-12 12:59:22
1372,2333,3,It's okay. Average product.,0.18,2024-06-15,2026-02-12 12:59:22
1373,2333,5,Excellent quality and fast shipping.,0.54,2024-11-07,2026-02-12 12:59:22
1374,2339,4,Very satisfied with my purchase.,0.97,2024-12-07,2026-02-12 12:59:22
1375,2339,2,Poor quality. Would not recommend.,-0.5,2024-11-25,2026-02-12 12:59:22
1376,2340,5,Very satisfied with my purchase.,0.57,2024-04-09,2026-02-12 12:59:22
1377,2340,5,Perfect! Exceeded expectations.,0.77,2024-11-19,2026-02-12 12:59:22
1378,2340,3,It's okay. Average product.,0.16,2023-09-24,2026-02-12 12:59:22
1379,2344,5,Very satisfied with my purchase.,0.77,2024-02-02,2026-02-12 12:59:22
1380,2344,3,It's okay. Average product.,-0.14,2024-02-02,2026-02-12 12:59:22
1381,2345,3,It's okay. Average product.,-0.16,2024-12-23,2026-02-12 12:59:22
1382,2348,4,Very satisfied with my purchase.,0.66,2024-09-07,2026-02-12 12:59:22
1383,2351,4,Very satisfied with my purchase.,0.5,2024-09-23,2026-02-12 12:59:22
1384,2357,3,It's okay. Average product.,-0.05,2024-03-07,2026-02-12 12:59:22
1385,2357,5,Perfect! Exceeded expectations.,0.93,2024-03-24,2026-02-12 12:59:22
1386,2363,3,It's okay. Average product.,-0.12,2024-01-01,2026-02-12 12:59:22
1387,2363,4,Very satisfied with my purchase.,0.54,2023-09-04,2026-02-12 12:59:22
1388,2364,4,Excellent quality and fast shipping.,0.82,2024-07-06,2026-02-12 12:59:22
1389,2364,5,Very satisfied with my purchase.,0.84,2024-02-04,2026-02-12 12:59:22
1390,2368,4,Perfect! Exceeded expectations.,0.92,2024-05-12,2026-02-12 12:59:22
1391,2368,3,It's okay. Average product.,-0.02,2024-03-20,2026-02-12 12:59:22
1392,2368,2,Not worth the price.,-0.69,2023-07-04,2026-02-12 12:59:22
1393,2369,2,Not worth the price.,-0.71,2024-05-11,2026-02-12 12:59:22
1394,2369,4,Great product! Highly recommend.,0.55,2024-11-30,2026-02-12 12:59:22
1395,2369,4,Very satisfied with my purchase.,0.82,2023-06-14,2026-02-12 12:59:22
1396,2370,5,Perfect! Exceeded expectations.,0.54,2023-08-06,2026-02-12 12:59:22
1397,2370,5,Perfect! Exceeded expectations.,0.51,2024-01-29,2026-02-12 12:59:22
1398,2371,3,It's okay. Average product.,-0.13,2024-06-02,2026-02-12 12:59:22
1399,2374,4,Perfect! Exceeded expectations.,0.64,2024-10-20,2026-02-12 12:59:22
1400,2376,4,Excellent quality and fast shipping.,0.7,2023-02-15,2026-02-12 12:59:22
1401,2378,5,Excellent quality and fast shipping.,0.74,2024-05-27,2026-02-12 12:59:22
1402,2378,3,It's okay. Average product.,0.05,2023-08-29,2026-02-12 12:59:22
1403,2381,5,Amazing! Will buy again.,0.56,2023-12-20,2026-02-12 12:59:22
1404,2385,5,Excellent quality and fast shipping.,0.68,2024-05-06,2026-02-12 12:59:22
1405,2385,3,It's okay. Average product.,0.19,2023-07-12,2026-02-12 12:59:22
1406,2386,2,Had to return it.,-0.61,2022-11-01,2026-02-12 12:59:22
1407,2386,1,Not as described. Disappointed.,-0.68,2024-03-05,2026-02-12 12:59:22
1408,2387,1,Had to return it.,-0.37,2024-12-14,2026-02-12 12:59:22
1409,2387,5,Very satisfied with my purchase.,0.86,2024-12-21,2026-02-12 12:59:22
1410,2387,5,Great product! Highly recommend.,0.59,2024-04-27,2026-02-12 12:59:22
1411,2388,3,It's okay. Average product.,-0.15,2023-07-16,2026-02-12 12:59:22
1412,2390,5,Very satisfied with my purchase.,0.71,2023-12-11,2026-02-12 12:59:22
1413,2396,4,Great product! Highly recommend.,0.55,2023-12-15,2026-02-12 12:59:22
1414,2400,1,Had to return it.,-0.86,2024-12-11,2026-02-12 12:59:22
1415,2400,4,Perfect! Exceeded expectations.,0.89,2024-11-24,2026-02-12 12:59:22
1416,2401,3,It's okay. Average product.,-0.06,2024-10-02,2026-02-12 12:59:22
1417,2415,2,Not as described. Disappointed.,-0.56,2022-10-05,2026-02-12 12:59:22
1418,2415,4,Very satisfied with my purchase.,0.52,2024-11-27,2026-02-12 12:59:22
1419,2415,5,Excellent quality and fast shipping.,0.61,2023-08-15,2026-02-12 12:59:22
1420,2416,4,Very satisfied with my purchase.,0.86,2023-01-31,2026-02-12 12:59:22
1421,2420,5,Amazing! Will buy again.,0.64,2023-02-25,2026-02-12 12:59:22
1422,2428,4,Great product! Highly recommend.,0.91,2024-12-21,2026-02-12 12:59:22
1423,2428,3,It's okay. Average product.,-0.17,2024-07-18,2026-02-12 12:59:22
1424,2428,5,Amazing! Will buy again.,0.65,2024-05-05,2026-02-12 12:59:22
1425,2430,4,Very satisfied with my purchase.,0.66,2024-09-14,2026-02-12 12:59:22
1426,2430,4,Perfect! Exceeded expectations.,0.73,2022-09-11,2026-02-12 12:59:22
1427,2430,4,Amazing! Will buy again.,0.9,2023-05-17,2026-02-12 12:59:22
1428,2439,3,It's okay. Average product.,-0.1,2024-08-13,2026-02-12 12:59:22
1429,2439,3,It's okay. Average product.,0.19,2024-06-15,2026-02-12 12:59:22
1430,2441,5,Excellent quality and fast shipping.,0.64,2024-12-05,2026-02-12 12:59:22
1431,2441,5,Very satisfied with my purchase.,0.72,2024-12-27,2026-02-12 12:59:22
1432,2445,4,Excellent quality and fast shipping.,0.88,2024-10-21,2026-02-12 12:59:22
1433,2445,4,Very satisfied with my purchase.,0.64,2024-10-27,2026-02-12 12:59:22
1434,2446,1,Had to return it.,-0.95,2024-06-02,2026-02-12 12:59:22
1435,2450,3,It's okay. Average product.,-0.17,2024-11-08,2026-02-12 12:59:22
1436,2450,5,Excellent quality and fast shipping.,0.81,2024-10-18,2026-02-12 12:59:22
1437,2450,2,Not worth the price.,-0.88,2024-11-12,2026-02-12 12:59:22
1438,2452,4,Amazing! Will buy again.,0.65,2023-02-24,2026-02-12 12:59:22
1439,2456,4,Great product! Highly recommend.,0.88,2024-08-23,2026-02-12 12:59:22
1440,2456,4,Amazing! Will buy again.,0.7,2024-03-17,2026-02-12 12:59:22
1441,2456,4,Amazing! Will buy again.,0.71,2023-12-06,2026-02-12 12:59:22
1442,2459,2,Poor quality. Would not recommend.,-0.35,2023-03-31,2026-02-12 12:59:22
1443,2459,2,Took too long to arrive.,-0.76,2022-09-25,2026-02-12 12:59:22
1444,2459,4,Perfect! Exceeded expectations.,0.98,2022-12-08,2026-02-12 12:59:22
1445,2462,4,Great product! Highly recommend.,0.65,2023-10-01,2026-02-12 12:59:22
1446,2462,1,Not as described. Disappointed.,-0.99,2024-05-26,2026-02-12 12:59:22
1447,2464,4,Very satisfied with my purchase.,0.52,2024-09-29,2026-02-12 12:59:22
1448,2464,3,It's okay. Average product.,-0.17,2024-02-25,2026-02-12 12:59:22
1449,2464,2,Not as described. Disappointed.,-0.89,2023-09-13,2026-02-12 12:59:22
1450,2467,5,Excellent quality and fast shipping.,0.88,2024-12-02,2026-02-12 12:59:22
1451,2467,5,Very satisfied with my purchase.,0.82,2024-04-16,2026-02-12 12:59:22
1452,2471,4,Amazing! Will buy again.,0.67,2024-08-07,2026-02-12 12:59:22
1453,2473,4,Amazing! Will buy again.,0.86,2024-09-10,2026-02-12 12:59:22
1454,2473,3,It's okay. Average product.,-0.19,2024-11-06,2026-02-12 12:59:22
1455,2474,5,Perfect! Exceeded expectations.,0.61,2024-09-07,2026-02-12 12:59:22
1456,2474,4,Very satisfied with my purchase.,0.53,2022-12-26,2026-02-12 12:59:22
1457,2475,2,Took too long to arrive.,-0.51,2024-09-06,2026-02-12 12:59:22
1458,2475,3,It's okay. Average product.,-0.01,2022-07-29,2026-02-12 12:59:22
1459,2475,4,Perfect! Exceeded expectations.,0.83,2023-08-21,2026-02-12 12:59:22
1460,2478,1,Poor quality. Would not recommend.,-0.62,2024-12-24,2026-02-12 12:59:22
1461,2478,4,Great product! Highly recommend.,0.78,2024-07-11,2026-02-12 12:59:22
1462,2478,5,Amazing! Will buy again.,0.53,2024-08-08,2026-02-12 12:59:22
1463,2483,3,It's okay. Average product.,-0.14,2023-12-19,2026-02-12 12:59:22
1464,2486,4,Great product! Highly recommend.,0.57,2023-03-12,2026-02-12 12:59:22
1465,2487,3,It's okay. Average product.,-0.1,2024-11-02,2026-02-12 12:59:22
1466,2490,4,Very satisfied with my purchase.,0.96,2023-06-11,2026-02-12 12:59:22
1467,2490,2,Not worth the price.,-1.0,2023-03-18,2026-02-12 12:59:22
1468,2492,4,Very satisfied with my purchase.,0.6,2022-08-30,2026-02-12 12:59:22
1469,2492,3,It's okay. Average product.,-0.04,2023-10-28,2026-02-12 12:59:22
1470,2498,3,It's okay. Average product.,-0.11,2024-09-11,2026-02-12 12:59:22
1471,2498,5,Excellent quality and fast shipping.,0.74,2024-11-27,2026-02-12 12:59:22
1472,2498,5,Amazing! Will buy again.,0.91,2024-10-13,2026-02-12 12:59:22
1473,2506,3,It's okay. Average product.,-0.1,2023-08-21,2026-02-12 12:59:22
1474,2507,3,It's okay. Average product.,0.14,2023-12-08,2026-02-12 12:59:22
1475,2507,4,Great product! Highly recommend.,0.67,2024-07-02,2026-02-12 12:59:22
1476,2510,4,Excellent quality and fast shipping.,0.84,2024-09-26,2026-02-12 12:59:22
1477,2519,4,Great product! Highly recommend.,0.76,2023-07-29,2026-02-12 12:59:22
1478,2519,2,Had to return it.,-0.46,2022-08-13,2026-02-12 12:59:22
1479,2519,5,Perfect! Exceeded expectations.,0.83,2024-06-16,2026-02-12 12:59:22
1480,2522,4,Very satisfied with my purchase.,0.56,2022-09-22,2026-02-12 12:59:22
1481,2523,4,Amazing! Will buy again.,0.57,2023-12-04,2026-02-12 12:59:22
1482,2523,4,Perfect! Exceeded expectations.,0.89,2024-12-27,2026-02-12 12:59:22
1483,2530,5,Perfect! Exceeded expectations.,0.8,2024-10-11,2026-02-12 12:59:22
1484,2530,4,Amazing! Will buy again.,0.76,2024-11-28,2026-02-12 12:59:22
1485,2532,5,Very satisfied with my purchase.,0.95,2024-07-06,2026-02-12 12:59:22
1486,2532,4,Perfect! Exceeded expectations.,0.82,2024-10-07,2026-02-12 12:59:22
1487,2534,4,Amazing! Will buy again.,0.59,2023-09-09,2026-02-12 12:59:22
1488,2534,3,It's okay. Average product.,0.04,2023-07-08,2026-02-12 12:59:22
1489,2534,3,It's okay. Average product.,-0.12,2024-10-26,2026-02-12 12:59:22
1490,2535,2,Poor quality. Would not recommend.,-0.38,2024-12-06,2026-02-12 12:59:22
1491,2535,5,Amazing! Will buy again.,0.53,2024-10-03,2026-02-12 12:59:22
1492,2535,2,Not as described. Disappointed.,-0.4,2024-11-25,2026-02-12 12:59:22
1493,2547,4,Very satisfied with my purchase.,0.69,2024-05-18,2026-02-12 12:59:22
1494,2547,4,Great product! Highly recommend.,0.81,2024-11-14,2026-02-12 12:59:22
1495,2547,5,Amazing! Will buy again.,0.95,2024-11-02,2026-02-12 12:59:22
1496,2549,4,Great product! Highly recommend.,0.63,2023-11-24,2026-02-12 12:59:22
1497,2549,5,Amazing! Will buy again.,0.98,2024-04-02,2026-02-12 12:59:22
1498,2552,5,Perfect! Exceeded expectations.,0.74,2023-01-02,2026-02-12 12:59:22
1499,2552,5,Excellent quality and fast shipping.,0.94,2024-11-09,2026-02-12 12:59:22
1500,2552,4,Amazing! Will buy again.,0.96,2024-09-19,2026-02-12 12:59:22
1501,2553,4,Excellent quality and fast shipping.,0.77,2022-07-24,2026-02-12 12:59:22
1502,2553,5,Perfect! Exceeded expectations.,0.86,2022-06-19,2026-02-12 12:59:22
1503,2554,4,Amazing! Will buy again.,0.94,2024-12-29,2026-02-12 12:59:22
1504,2554,1,Not worth the price.,-0.64,2024-11-02,2026-02-12 12:59:22
1505,2557,5,Great product! Highly recommend.,0.57,2024-11-09,2026-02-12 12:59:22
1506,2559,2,Took too long to arrive.,-0.66,2024-08-18,2026-02-12 12:59:22
1507,2559,4,Excellent quality and fast shipping.,0.82,2024-07-24,2026-02-12 12:59:22
1508,2559,4,Great product! Highly recommend.,0.63,2023-07-09,2026-02-12 12:59:22
1509,2564,1,Not worth the price.,-0.74,2023-08-11,2026-02-12 12:59:22
1510,2564,5,Great product! Highly recommend.,0.88,2023-12-28,2026-02-12 12:59:22
1511,2564,4,Very satisfied with my purchase.,0.68,2024-01-17,2026-02-12 12:59:22
1512,2565,5,Excellent quality and fast shipping.,0.93,2024-06-29,2026-02-12 12:59:22
1513,2565,4,Amazing! Will buy again.,0.98,2024-08-12,2026-02-12 12:59:22
1514,2565,4,Very satisfied with my purchase.,0.56,2024-07-18,2026-02-12 12:59:22
1515,2567,3,It's okay. Average product.,0.04,2022-10-27,2026-02-12 12:59:22
1516,2567,4,Very satisfied with my purchase.,0.57,2023-03-21,2026-02-12 12:59:22
1517,2568,4,Great product! Highly recommend.,0.68,2023-05-18,2026-02-12 12:59:22
1518,2568,5,Great product! Highly recommend.,0.51,2022-08-11,2026-02-12 12:59:22
1519,2568,1,Not as described. Disappointed.,-0.35,2023-09-07,2026-02-12 12:59:22
1520,2570,4,Excellent quality and fast shipping.,0.78,2024-11-08,2026-02-12 12:59:22
1521,2570,1,Poor quality. Would not recommend.,-0.71,2023-03-14,2026-02-12 12:59:22
1522,2573,4,Very satisfied with my purchase.,0.67,2024-06-07,2026-02-12 12:59:22
1523,2573,3,It's okay. Average product.,0.06,2023-03-29,2026-02-12 12:59:22
1524,2573,4,Amazing! Will buy again.,0.98,2023-01-01,2026-02-12 12:59:22
1525,2579,5,Perfect! Exceeded expectations.,0.57,2024-02-06,2026-02-12 12:59:22
1526,2580,4,Perfect! Exceeded expectations.,0.81,2022-11-29,2026-02-12 12:59:22
1527,2582,5,Great product! Highly recommend.,0.63,2024-04-10,2026-02-12 12:59:22
1528,2582,3,It's okay. Average product.,0.11,2024-01-15,2026-02-12 12:59:22
1529,2582,5,Amazing! Will buy again.,0.55,2024-12-03,2026-02-12 12:59:22
1530,2587,5,Perfect! Exceeded expectations.,0.68,2024-11-29,2026-02-12 12:59:22
1531,2587,3,It's okay. Average product.,-0.04,2024-10-16,2026-02-12 12:59:22
1532,2587,5,Excellent quality and fast shipping.,0.9,2024-08-25,2026-02-12 12:59:22
1533,2593,3,It's okay. Average product.,0.18,2024-11-25,2026-02-12 12:59:22
1534,2593,4,Great product! Highly recommend.,0.5,2024-12-15,2026-02-12 12:59:22
1535,2593,2,Not as described. Disappointed.,-0.95,2024-11-07,2026-02-12 12:59:22
1536,2594,3,It's okay. Average product.,0.16,2024-12-27,2026-02-12 12:59:22
1537,2597,2,Not as described. Disappointed.,-0.8,2024-08-23,2026-02-12 12:59:22
1538,2597,4,Amazing! Will buy again.,0.99,2023-01-10,2026-02-12 12:59:22
1539,2597,5,Very satisfied with my purchase.,0.88,2023-12-02,2026-02-12 12:59:22
1540,2598,5,Excellent quality and fast shipping.,0.64,2024-12-07,2026-02-12 12:59:22
1541,2604,2,Not worth the price.,-0.41,2023-10-24,2026-02-12 12:59:22
1542,2604,4,Very satisfied with my purchase.,0.57,2024-08-14,2026-02-12 12:59:22
1543,2611,4,Amazing! Will buy again.,0.82,2024-12-10,2026-02-12 12:59:22
1544,2611,5,Great product! Highly recommend.,0.62,2024-08-03,2026-02-12 12:59:22
1545,2611,3,It's okay. Average product.,-0.06,2024-09-02,2026-02-12 12:59:22
1546,2614,5,Very satisfied with my purchase.,0.76,2022-10-14,2026-02-12 12:59:22
1547,2616,5,Perfect! Exceeded expectations.,0.62,2024-08-16,2026-02-12 12:59:22
1548,2616,5,Excellent quality and fast shipping.,0.56,2024-02-28,2026-02-12 12:59:22
1549,2616,4,Very satisfied with my purchase.,0.79,2024-08-16,2026-02-12 12:59:22
1550,2620,4,Perfect! Exceeded expectations.,0.66,2023-11-30,2026-02-12 12:59:22
1551,2620,3,It's okay. Average product.,0.19,2024-11-05,2026-02-12 12:59:22
1552,2622,4,Excellent quality and fast shipping.,0.92,2022-12-29,2026-02-12 12:59:22
1553,2625,3,It's okay. Average product.,0.1,2023-11-19,2026-02-12 12:59:22
1554,2625,1,Poor quality. Would not recommend.,-0.47,2024-11-14,2026-02-12 12:59:22
1555,2625,5,Perfect! Exceeded expectations.,0.81,2023-09-01,2026-02-12 12:59:22
1556,2626,4,Excellent quality and fast shipping.,0.56,2022-05-29,2026-02-12 12:59:22
1557,2627,4,Amazing! Will buy again.,0.53,2024-04-21,2026-02-12 12:59:22
1558,2627,5,Great product! Highly recommend.,0.96,2024-12-28,2026-02-12 12:59:22
1559,2627,1,Not worth the price.,-0.44,2023-09-02,2026-02-12 12:59:22
1560,2633,4,Perfect! Exceeded expectations.,0.51,2023-01-08,2026-02-12 12:59:22
1561,2634,5,Amazing! Will buy again.,0.78,2024-04-20,2026-02-12 12:59:22
1562,2635,4,Amazing! Will buy again.,0.7,2024-10-18,2026-02-12 12:59:22
1563,2639,4,Very satisfied with my purchase.,0.79,2022-04-09,2026-02-12 12:59:22
1564,2639,2,Not worth the price.,-0.53,2022-08-14,2026-02-12 12:59:22
1565,2641,5,Great product! Highly recommend.,0.93,2024-06-03,2026-02-12 12:59:22
1566,2644,5,Excellent quality and fast shipping.,0.62,2024-10-01,2026-02-12 12:59:22
1567,2644,3,It's okay. Average product.,-0.02,2024-05-28,2026-02-12 12:59:22
1568,2644,2,Not as described. Disappointed.,-0.71,2024-12-12,2026-02-12 12:59:22
1569,2645,3,It's okay. Average product.,-0.11,2024-09-26,2026-02-12 12:59:22
1570,2649,2,Had to return it.,-0.39,2023-06-30,2026-02-12 12:59:22
1571,2652,5,Very satisfied with my purchase.,0.82,2024-12-20,2026-02-12 12:59:22
1572,2654,4,Perfect! Exceeded expectations.,0.94,2023-05-24,2026-02-12 12:59:22
1573,2657,2,Not as described. Disappointed.,-0.91,2023-04-08,2026-02-12 12:59:22
1574,2666,1,Not worth the price.,-0.35,2024-03-01,2026-02-12 12:59:22
1575,2667,4,Amazing! Will buy again.,0.54,2024-06-16,2026-02-12 12:59:22
1576,2667,3,It's okay. Average product.,0.16,2024-05-01,2026-02-12 12:59:22
1577,2671,5,Excellent quality and fast shipping.,0.73,2024-08-31,2026-02-12 12:59:22
1578,2672,4,Excellent quality and fast shipping.,0.68,2024-05-24,2026-02-12 12:59:22
1579,2672,3,It's okay. Average product.,-0.2,2024-05-18,2026-02-12 12:59:22
1580,2675,3,It's okay. Average product.,-0.02,2022-12-12,2026-02-12 12:59:22
1581,2675,4,Very satisfied with my purchase.,0.88,2024-04-02,2026-02-12 12:59:22
1582,2678,5,Perfect! Exceeded expectations.,0.82,2023-12-04,2026-02-12 12:59:22
1583,2678,5,Great product! Highly recommend.,0.71,2024-02-24,2026-02-12 12:59:22
1584,2681,4,Amazing! Will buy again.,0.81,2023-09-23,2026-02-12 12:59:22
1585,2681,2,Not as described. Disappointed.,-0.88,2024-06-08,2026-02-12 12:59:22
1586,2681,3,It's okay. Average product.,0.1,2022-04-07,2026-02-12 12:59:22
1587,2685,3,It's okay. Average product.,0.0,2024-09-29,2026-02-12 12:59:22
1588,2685,4,Excellent quality and fast shipping.,0.76,2024-09-24,2026-02-12 12:59:22
1589,2688,3,It's okay. Average product.,-0.18,2024-12-29,2026-02-12 12:59:22
1590,2689,4,Amazing! Will buy again.,0.55,2024-10-03,2026-02-12 12:59:22
1591,2689,5,Very satisfied with my purchase.,0.58,2024-12-01,2026-02-12 12:59:22
1592,2692,2,Poor quality. Would not recommend.,-0.5,2024-08-26,2026-02-12 12:59:22
1593,2696,4,Amazing! Will buy again.,0.96,2024-11-12,2026-02-12 12:59:22
1594,2696,2,Not as described. Disappointed.,-0.63,2024-09-19,2026-02-12 12:59:22
1595,2701,5,Perfect! Exceeded expectations.,0.89,2024-11-11,2026-02-12 12:59:22
1596,2701,4,Excellent quality and fast shipping.,0.73,2024-07-25,2026-02-12 12:59:22
1597,2702,2,Poor quality. Would not recommend.,-0.58,2023-05-16,2026-02-12 12:59:22
1598,2702,5,Great product! Highly recommend.,0.78,2022-10-07,2026-02-12 12:59:22
1599,2702,4,Perfect! Exceeded expectations.,0.72,2024-08-15,2026-02-12 12:59:22
1600,2704,4,Amazing! Will buy again.,0.67,2022-11-16,2026-02-12 12:59:22
1601,2704,2,Not as described. Disappointed.,-0.58,2024-01-23,2026-02-12 12:59:22
1602,2704,3,It's okay. Average product.,-0.14,2022-09-18,2026-02-12 12:59:22
1603,2707,2,Had to return it.,-0.61,2023-09-13,2026-02-12 12:59:22
1604,2707,5,Very satisfied with my purchase.,0.6,2024-02-21,2026-02-12 12:59:22
1605,2709,2,Had to return it.,-0.8,2023-03-28,2026-02-12 12:59:22
1606,2712,3,It's okay. Average product.,0.14,2024-11-17,2026-02-12 12:59:22
1607,2712,4,Perfect! Exceeded expectations.,0.52,2024-12-29,2026-02-12 12:59:22
1608,2715,3,It's okay. Average product.,0.18,2023-08-29,2026-02-12 12:59:22
1609,2715,5,Very satisfied with my purchase.,0.59,2023-03-26,2026-02-12 12:59:22
1610,2715,5,Very satisfied with my purchase.,0.56,2024-03-07,2026-02-12 12:59:22
1611,2717,5,Very satisfied with my purchase.,0.54,2024-01-06,2026-02-12 12:59:22
1612,2720,5,Amazing! Will buy again.,0.59,2022-10-09,2026-02-12 12:59:22
1613,2723,4,Amazing! Will buy again.,0.83,2024-08-08,2026-02-12 12:59:22
1614,2723,4,Great product! Highly recommend.,0.52,2023-01-23,2026-02-12 12:59:22
1615,2723,3,It's okay. Average product.,0.09,2023-10-19,2026-02-12 12:59:22
1616,2728,1,Not as described. Disappointed.,-0.85,2024-12-22,2026-02-12 12:59:22
1617,2728,4,Very satisfied with my purchase.,0.88,2024-10-27,2026-02-12 12:59:22
1618,2732,5,Very satisfied with my purchase.,0.8,2024-11-06,2026-02-12 12:59:22
1619,2732,5,Amazing! Will buy again.,0.95,2024-11-29,2026-02-12 12:59:22
1620,2734,3,It's okay. Average product.,-0.12,2023-12-24,2026-02-12 12:59:22
1621,2734,2,Had to return it.,-0.72,2024-01-17,2026-02-12 12:59:22
1622,2734,5,Excellent quality and fast shipping.,0.55,2023-06-27,2026-02-12 12:59:22
1623,2735,5,Amazing! Will buy again.,0.93,2024-07-10,2026-02-12 12:59:22
1624,2737,4,Perfect! Exceeded expectations.,0.99,2022-09-03,2026-02-12 12:59:22
1625,2738,2,Took too long to arrive.,-0.74,2024-01-03,2026-02-12 12:59:22
1626,2738,5,Amazing! Will buy again.,0.82,2023-08-20,2026-02-12 12:59:22
1627,2738,4,Very satisfied with my purchase.,0.56,2024-06-28,2026-02-12 12:59:22
1628,2740,2,Not as described. Disappointed.,-0.32,2024-10-30,2026-02-12 12:59:22
1629,2740,3,It's okay. Average product.,0.08,2022-08-09,2026-02-12 12:59:22
